lat,long,subbasin
43.7833,-82.6003,12
43.7834,-82.5878,12
43.7744,-82.5877,12
43.7653,-82.5876,12
43.7563,-82.5874,12
43.7473,-82.5873,12
43.7383,-82.5872,12
43.7292,-82.5871,12
43.7293,-82.5746,12
43.7203,-82.5745,12
43.7113,-82.5744,12
43.7022,-82.5742,12
43.6932,-82.5741,12
43.6842,-82.574,12
43.6751,-82.5739,12
43.6661,-82.5738,12
43.6571,-82.5736,12
43.6481,-82.5735,12
43.639,-82.5734,12
43.63,-82.5733,12
43.621,-82.5732,12
43.612,-82.5731,12
43.6029,-82.5729,12
43.5939,-82.5728,12
43.5849,-82.5727,12
43.5758,-82.5726,12
43.5759,-82.5601,12
43.5669,-82.56,12
43.5579,-82.5599,12
43.5488,-82.5598,12
43.5398,-82.5597,12
43.5308,-82.5596,12
43.5309,-82.5471,12
43.5218,-82.547,12
43.5128,-82.5469,12
43.5038,-82.5468,12
43.5039,-82.5343,12
43.4948,-82.5342,12
43.4858,-82.5341,12
43.4768,-82.534,12
43.4769,-82.5215,12
43.4678,-82.5214,12
43.4588,-82.5213,12
43.4498,-82.5212,12
43.4499,-82.5088,12
43.4408,-82.5087,12
43.4318,-82.5086,12
43.4228,-82.5085,12
43.4138,-82.5083,12
43.4047,-82.5082,12
43.3957,-82.5081,12
43.3867,-82.508,12
43.3776,-82.5079,12
43.3686,-82.5078,12
43.3596,-82.5077,12
43.3506,-82.5076,12
43.3415,-82.5075,12
43.3325,-82.5074,12
43.3235,-82.5073,12
43.3144,-82.5072,12
43.3054,-82.5071,12
43.2964,-82.507,12
43.2874,-82.5069,12
43.2783,-82.5067,12
43.2784,-82.4943,12
43.2694,-82.4942,12
43.2604,-82.4941,12
43.2513,-82.494,12
43.2423,-82.4939,12
43.2333,-82.4938,12
43.2242,-82.4937,12
43.2152,-82.4936,12
43.2062,-82.4935,12
43.2063,-82.4811,12
43.1972,-82.481,12
43.1882,-82.4809,12
43.1883,-82.4685,12
43.1793,-82.4684,12
43.1702,-82.4683,12
43.1612,-82.4682,12
43.1522,-82.4681,12
43.1431,-82.468,12
43.1432,-82.4557,12
43.1342,-82.4556,12
43.1252,-82.4555,12
43.1161,-82.4554,12
43.1071,-82.4553,12
43.0981,-82.4552,12
43.0982,-82.4428,12
43.0891,-82.4427,12
43.0801,-82.4426,12
43.0711,-82.4425,12
43.0711,-82.4302,12
43.0621,-82.4301,12
43.0531,-82.43,12
43.0532,-82.4176,12
43.0441,-82.4175,12
43.0351,-82.4174,12
43.0352,-82.4051,12
43.0261,-82.405,12
43.0171,-82.4049,12
43.0172,-82.3926,12
43.0081,-82.3925,12
42.9991,-82.3924,12
42.9991,-82.4047,12
42.8914,-82.2558,13
42.9004,-82.2558,13
42.9004,-82.2682,13
42.9094,-82.2682,13
42.9094,-82.2806,13
42.9093,-82.2929,13
42.9183,-82.293,13
42.9183,-82.3053,13
42.9273,-82.3054,13
42.9363,-82.3054,13
42.9454,-82.3055,13
42.9544,-82.3056,13
42.9543,-82.3179,13
42.9543,-82.3303,13
42.9633,-82.3303,13
42.9633,-82.3427,13
42.9723,-82.3428,13
42.9813,-82.3428,13
42.9903,-82.3429,13
42.9994,-82.343,13
43.0084,-82.3431,13
43.0174,-82.3432,13
43.0175,-82.3308,13
43.0175,-82.3185,13
43.0266,-82.3185,13
43.0266,-82.3062,13
43.0267,-82.2938,13
43.0267,-82.2815,13
43.0268,-82.2691,13
43.0268,-82.2568,13
43.0269,-82.2444,13
43.0359,-82.2445,13
43.036,-82.2322,13
43.036,-82.2198,13
43.0361,-82.2075,13
43.0361,-82.1951,13
43.0361,-82.1827,13
43.0452,-82.1828,13
43.0452,-82.1705,13
43.0542,-82.1705,13
43.0543,-82.1582,13
43.0543,-82.1458,13
43.0633,-82.1459,13
43.0634,-82.1335,13
43.0634,-82.1211,13
43.0724,-82.1212,13
43.0815,-82.1212,13
43.0815,-82.1089,13
43.0905,-82.1089,13
43.0906,-82.0966,13
43.0996,-82.0966,13
43.0996,-82.0842,13
43.1087,-82.0843,13
43.1087,-82.0719,13
43.1087,-82.0595,13
43.1177,-82.0596,13
43.1268,-82.0596,13
43.1268,-82.0473,13
43.1358,-82.0473,13
43.1359,-82.0349,13
43.1449,-82.035,13
43.1449,-82.0226,13
43.1539,-82.0226,13
43.154,-82.0102,13
43.163,-82.0103,13
43.172,-82.0103,13
43.172,-81.9979,13
43.1811,-81.998,13
43.1811,-81.9856,13
43.1901,-81.9856,13
43.1901,-81.998,13
43.1991,-81.998,13
43.2082,-81.9981,13
43.2172,-81.9981,13
43.2172,-81.9857,13
43.2172,-81.9733,13
43.2082,-81.9733,13
43.2082,-81.9609,13
43.2082,-81.9485,13
43.2173,-81.9485,13
43.2173,-81.9361,13
43.2173,-81.9238,13
43.2173,-81.9114,13
43.2263,-81.9114,13
43.2264,-81.899,13
43.2264,-81.8866,13
43.2354,-81.8866,13
43.2354,-81.8742,13
43.2354,-81.8618,13
43.2444,-81.8618,13
43.2444,-81.8494,13
43.2535,-81.8495,13
43.2535,-81.8371,13
43.2535,-81.8247,13
43.2625,-81.8247,13
43.2625,-81.8123,13
43.2715,-81.8123,13
43.2715,-81.7999,13
43.2806,-81.7999,13
43.2806,-81.7875,13
43.2896,-81.7875,13
43.2896,-81.7751,13
43.2986,-81.7751,13
43.2986,-81.7627,13
43.2986,-81.7503,13
43.3077,-81.7503,13
43.3167,-81.7502,13
43.3167,-81.7378,13
43.3257,-81.7378,13
43.3257,-81.7254,13
43.3347,-81.7254,13
43.3347,-81.713,13
43.3437,-81.713,13
43.3437,-81.7006,13
43.3528,-81.7006,13
43.3618,-81.7005,13
43.3618,-81.6881,13
43.3708,-81.6881,13
43.3798,-81.6881,13
43.3889,-81.6881,13
43.3979,-81.6881,13
43.4069,-81.6881,13
43.416,-81.688,13
43.425,-81.688,13
43.434,-81.688,13
43.443,-81.688,13
43.4521,-81.688,13
43.4611,-81.688,13
43.4701,-81.6879,13
43.4792,-81.6879,13
43.4882,-81.6879,13
43.4972,-81.6879,13
43.5062,-81.6879,13
43.5153,-81.6879,13
43.5153,-81.6754,13
43.5243,-81.6754,13
43.5333,-81.6754,13
43.5423,-81.6754,13
43.5514,-81.6753,13
43.5604,-81.6753,13
43.5694,-81.6753,13
43.5785,-81.6753,13
43.5785,-81.6878,13
43.5875,-81.6877,13
43.5965,-81.6877,13
43.6056,-81.6877,13
43.6146,-81.6877,13
43.6236,-81.6877,13
43.6326,-81.6877,13
43.6326,-81.6752,13
43.6326,-81.6627,13
43.6416,-81.6627,13
43.6416,-81.6502,13
43.6416,-81.6377,13
43.6416,-81.6253,13
43.6506,-81.6252,13
43.6506,-81.6128,13
43.6416,-81.6128,13
43.6416,-81.6003,13
43.6415,-81.5878,13
43.6325,-81.5879,13
43.6325,-81.5754,13
43.6325,-81.5629,13
43.6234,-81.563,13
43.6234,-81.5505,13
43.6234,-81.538,13
43.6233,-81.5255,13
43.6324,-81.5255,13
43.6323,-81.513,13
43.6323,-81.5006,13
43.6323,-81.4881,13
43.6323,-81.4756,13
43.6322,-81.4631,13
43.6232,-81.4632,13
43.6232,-81.4507,13
43.6231,-81.4382,13
43.6141,-81.4383,13
43.614,-81.4258,13
43.605,-81.4259,13
43.605,-81.4134,13
43.596,-81.4135,13
43.5959,-81.401,13
43.5869,-81.4011,13
43.5868,-81.3886,13
43.5778,-81.3887,13
43.5778,-81.3762,13
43.5687,-81.3763,13
43.5597,-81.3763,13
43.5597,-81.3639,13
43.5596,-81.3514,13
43.5686,-81.3513,13
43.5686,-81.3389,13
43.5596,-81.3389,13
43.5595,-81.3265,13
43.5595,-81.314,13
43.5504,-81.3141,13
43.5504,-81.3016,13
43.5414,-81.3017,13
43.5323,-81.3018,13
43.5323,-81.2893,13
43.5322,-81.2769,13
43.5322,-81.2644,13
43.5412,-81.2644,13
43.5411,-81.2519,13
43.5502,-81.2518,13
43.5501,-81.2394,13
43.55,-81.2269,13
43.55,-81.2144,13
43.559,-81.2144,13
43.5589,-81.2019,13
43.5589,-81.1894,13
43.5588,-81.177,13
43.5588,-81.1645,13
43.5497,-81.1646,13
43.5407,-81.1647,13
43.5317,-81.1648,13
43.5226,-81.1649,13
43.5136,-81.165,13
43.5046,-81.1651,13
43.5047,-81.1775,13
43.4956,-81.1776,13
43.4866,-81.1777,13
43.4776,-81.1778,13
43.4776,-81.1903,13
43.4686,-81.1903,13
43.4596,-81.1904,13
43.4596,-81.2029,13
43.4506,-81.203,13
43.4507,-81.2154,13
43.4597,-81.2153,13
43.4598,-81.2277,13
43.4688,-81.2277,13
43.4778,-81.2276,13
43.4779,-81.24,13
43.4869,-81.2399,13
43.487,-81.2524,13
43.4779,-81.2525,13
43.4689,-81.2525,13
43.469,-81.265,13
43.4599,-81.2651,13
43.4509,-81.2651,13
43.4419,-81.2652,13
43.4419,-81.2776,13
43.4329,-81.2777,13
43.4239,-81.2778,13
43.4239,-81.2902,13
43.4149,-81.2903,13
43.415,-81.3027,13
43.415,-81.3152,13
43.406,-81.3152,13
43.397,-81.3153,13
43.3879,-81.3154,13
43.3789,-81.3154,13
43.3699,-81.3155,13
43.3609,-81.3156,13
43.3609,-81.328,13
43.3519,-81.3281,13
43.3428,-81.3281,13
43.3429,-81.3406,13
43.3339,-81.3406,13
43.3248,-81.3407,13
43.3248,-81.3283,13
43.3158,-81.3283,13
43.3067,-81.3284,13
43.3067,-81.316,13
43.2977,-81.3161,13
43.2886,-81.3162,13
43.2796,-81.3162,13
43.2706,-81.3163,13
43.2705,-81.3039,13
43.2615,-81.304,13
43.2525,-81.304,13
43.2434,-81.3041,13
43.2344,-81.3042,13
43.2345,-81.3166,13
43.2254,-81.3166,13
43.2164,-81.3167,13
43.2165,-81.3291,13
43.2074,-81.3292,13
43.1984,-81.3292,13
43.1984,-81.3416,13
43.1894,-81.3417,13
43.1804,-81.3418,13
43.1714,-81.3418,13
43.1623,-81.3419,13
43.1623,-81.3295,13
43.1533,-81.3296,13
43.1442,-81.3296,13
43.1443,-81.342,13
43.1352,-81.3421,13
43.1353,-81.3545,13
43.1263,-81.3545,13
43.1263,-81.3669,13
43.1173,-81.367,13
43.1173,-81.3793,13
43.1083,-81.3794,13
43.0993,-81.3794,13
43.0993,-81.3918,13
43.0903,-81.3919,13
43.0903,-81.4042,13
43.0813,-81.4043,13
43.0723,-81.4043,13
43.0723,-81.4167,13
43.0633,-81.4168,13
43.0633,-81.4291,13
43.0543,-81.4292,13
43.0543,-81.4415,13
43.0544,-81.4539,13
43.0453,-81.4539,13
43.0454,-81.4663,13
43.0454,-81.4786,13
43.0364,-81.4787,13
43.0364,-81.491,13
43.0274,-81.4911,13
43.0274,-81.5034,13
43.0275,-81.5158,13
43.0275,-81.5281,13
43.0275,-81.5405,13
43.0275,-81.5528,13
43.0276,-81.5652,13
43.0185,-81.5652,13
43.0186,-81.5776,13
43.0186,-81.5899,13
43.0186,-81.6023,13
43.0186,-81.6146,13
43.0096,-81.6146,13
43.0096,-81.627,13
43.0006,-81.627,13
43.0006,-81.6393,13
42.9916,-81.6394,13
42.9916,-81.6517,13
42.9916,-81.6641,13
42.9916,-81.6764,13
42.9916,-81.6887,13
43.0007,-81.6887,13
43.0007,-81.7011,13
43.0007,-81.7134,13
43.0097,-81.7134,13
43.0097,-81.7258,13
43.0187,-81.7257,13
43.0187,-81.7381,13
43.0278,-81.7381,13
43.0278,-81.7504,13
43.0368,-81.7504,13
43.0458,-81.7504,13
43.0549,-81.7504,13
43.0639,-81.7504,13
43.0639,-81.7628,13
43.0639,-81.7751,13
43.0549,-81.7751,13
43.0549,-81.7875,13
43.0458,-81.7875,13
43.0458,-81.7998,13
43.0549,-81.7998,13
43.0549,-81.8122,13
43.0549,-81.8246,13
43.0639,-81.8246,13
43.0639,-81.8369,13
43.0639,-81.8493,13
43.0639,-81.8616,13
43.0639,-81.874,13
43.0639,-81.8863,13
43.0548,-81.8863,13
43.0458,-81.8863,13
43.0458,-81.8987,13
43.0368,-81.8987,13
43.0367,-81.911,13
43.0277,-81.911,13
43.0277,-81.9233,13
43.0187,-81.9233,13
43.0187,-81.9357,13
43.0096,-81.9356,13
43.0096,-81.948,13
43.0006,-81.948,13
43.0006,-81.9603,13
42.9915,-81.9603,13
42.9915,-81.9726,13
42.9915,-81.985,13
42.9825,-81.9849,13
42.9825,-81.9973,13
42.9824,-82.0096,13
42.9734,-82.0096,13
42.9734,-82.0219,13
42.9734,-82.0343,13
42.9733,-82.0466,13
42.9643,-82.0466,13
42.9643,-82.0589,13
42.9642,-82.0713,13
42.9642,-82.0836,13
42.9642,-82.0959,13
42.9551,-82.0959,13
42.9551,-82.1082,13
42.9551,-82.1206,13
42.9461,-82.1205,13
42.946,-82.1328,13
42.946,-82.1452,13
42.9369,-82.1451,13
42.9369,-82.1575,13
42.9279,-82.1574,13
42.9278,-82.1697,13
42.9188,-82.1697,13
42.9188,-82.182,13
42.9097,-82.1819,13
42.9097,-82.1943,13
42.9097,-82.2066,13
42.9006,-82.2065,13
42.9006,-82.2189,13
42.8916,-82.2188,13
42.8915,-82.2311,13
42.8915,-82.2434,13
42.8914,-82.2558,13
43.5323,-81.3018,14
43.5414,-81.3017,14
43.5504,-81.3016,14
43.5504,-81.3141,14
43.5595,-81.314,14
43.5595,-81.3265,14
43.5596,-81.3389,14
43.5686,-81.3389,14
43.5686,-81.3513,14
43.5596,-81.3514,14
43.5597,-81.3639,14
43.5597,-81.3763,14
43.5687,-81.3763,14
43.5778,-81.3762,14
43.5778,-81.3887,14
43.5868,-81.3886,14
43.5869,-81.4011,14
43.5959,-81.401,14
43.596,-81.4135,14
43.605,-81.4134,14
43.605,-81.4259,14
43.614,-81.4258,14
43.6141,-81.4383,14
43.6231,-81.4382,14
43.6232,-81.4507,14
43.6232,-81.4632,14
43.6322,-81.4631,14
43.6323,-81.4756,14
43.6323,-81.4881,14
43.6323,-81.5006,14
43.6323,-81.513,14
43.6324,-81.5255,14
43.6233,-81.5255,14
43.6234,-81.538,14
43.6234,-81.5505,14
43.6234,-81.563,14
43.6325,-81.5629,14
43.6325,-81.5754,14
43.6325,-81.5879,14
43.6415,-81.5878,14
43.6416,-81.6003,14
43.6416,-81.6128,14
43.6506,-81.6128,14
43.6506,-81.6252,14
43.6416,-81.6253,14
43.6416,-81.6377,14
43.6416,-81.6502,14
43.6416,-81.6627,14
43.6326,-81.6627,14
43.6326,-81.6752,14
43.6326,-81.6877,14
43.6417,-81.6877,14
43.6507,-81.6876,14
43.6597,-81.6876,14
43.6688,-81.6876,14
43.6778,-81.6876,14
43.6778,-81.7001,14
43.6868,-81.7001,14
43.6958,-81.7,14
43.7049,-81.7,14
43.7139,-81.7,14
43.7229,-81.7,14
43.732,-81.7,14
43.741,-81.7,14
43.75,-81.7,14
43.759,-81.7,14
43.759,-81.6875,14
43.7681,-81.6874,14
43.768,-81.6749,14
43.768,-81.6624,14
43.7771,-81.6624,14
43.7771,-81.6499,14
43.777,-81.6374,14
43.768,-81.6374,14
43.768,-81.6249,14
43.768,-81.6124,14
43.768,-81.5999,14
43.7679,-81.5874,14
43.777,-81.5874,14
43.777,-81.5999,14
43.786,-81.5999,14
43.786,-81.5874,14
43.795,-81.5873,14
43.804,-81.5873,14
43.8131,-81.5873,14
43.813,-81.5748,14
43.8221,-81.5747,14
43.8221,-81.5622,14
43.822,-81.5497,14
43.822,-81.5372,14
43.831,-81.5371,14
43.831,-81.5246,14
43.831,-81.5121,14
43.84,-81.5121,14
43.849,-81.512,14
43.849,-81.4995,14
43.858,-81.4995,14
43.858,-81.4869,14
43.867,-81.4869,14
43.867,-81.4744,14
43.867,-81.4619,14
43.876,-81.4618,14
43.8759,-81.4493,14
43.8759,-81.4368,14
43.8849,-81.4367,14
43.8849,-81.4242,14
43.8849,-81.4116,14
43.8939,-81.4116,14
43.8938,-81.3991,14
43.8938,-81.3865,14
43.9028,-81.3865,14
43.9028,-81.3739,14
43.9118,-81.3739,14
43.9118,-81.3613,14
43.9117,-81.3488,14
43.9117,-81.3363,14
43.9207,-81.3362,14
43.9206,-81.3237,14
43.9206,-81.3111,14
43.9296,-81.3111,14
43.9296,-81.2985,14
43.9295,-81.286,14
43.9295,-81.2735,14
43.9294,-81.2609,14
43.9293,-81.2484,14
43.9384,-81.2483,14
43.9383,-81.2358,14
43.9382,-81.2232,14
43.9382,-81.2107,14
43.9381,-81.1982,14
43.9471,-81.1981,14
43.9471,-81.1855,14
43.947,-81.173,14
43.938,-81.1731,14
43.9379,-81.1606,14
43.9378,-81.148,14
43.9378,-81.1355,14
43.9377,-81.1229,14
43.9467,-81.1228,14
43.9467,-81.1103,14
43.9557,-81.1102,14
43.9556,-81.0977,14
43.9646,-81.0975,14
43.9646,-81.085,14
43.9645,-81.0725,14
43.9735,-81.0724,14
43.9734,-81.0598,14
43.9734,-81.0473,14
43.9733,-81.0347,14
43.9823,-81.0346,14
43.9822,-81.0221,14
43.9821,-81.0095,14
43.982,-80.997,14
43.982,-80.9844,14
43.9819,-80.9719,14
43.9728,-80.972,14
43.9728,-80.9595,14
43.9727,-80.9469,14
43.9636,-80.947,14
43.9635,-80.9345,14
43.9545,-80.9346,14
43.9455,-80.9348,14
43.9365,-80.9349,14
43.9366,-80.9474,14
43.9275,-80.9475,14
43.9274,-80.935,14
43.9184,-80.9351,14
43.9183,-80.9226,14
43.9182,-80.9101,14
43.9181,-80.8975,14
43.9271,-80.8974,14
43.927,-80.8849,14
43.9361,-80.8847,14
43.936,-80.8722,14
43.945,-80.8721,14
43.9449,-80.8595,14
43.9448,-80.847,14
43.9447,-80.8344,14
43.9446,-80.8219,14
43.9445,-80.8094,14
43.9444,-80.7968,14
43.9443,-80.7843,14
43.9442,-80.7718,14
43.9532,-80.7716,14
43.9531,-80.7591,14
43.953,-80.7465,14
43.9439,-80.7467,14
43.9438,-80.7341,14
43.9437,-80.7216,14
43.9347,-80.7218,14
43.9346,-80.7092,14
43.9344,-80.6967,14
43.9254,-80.6969,14
43.9253,-80.6843,14
43.9252,-80.6718,14
43.925,-80.6593,14
43.9249,-80.6467,14
43.9159,-80.6469,14
43.9069,-80.6471,14
43.907,-80.6596,14
43.898,-80.6598,14
43.8889,-80.6599,14
43.8891,-80.6725,14
43.88,-80.6726,14
43.871,-80.6728,14
43.8711,-80.6853,14
43.8621,-80.6855,14
43.8531,-80.6857,14
43.8532,-80.6982,14
43.8533,-80.7107,14
43.8443,-80.7109,14
43.8353,-80.711,14
43.8262,-80.7112,14
43.8172,-80.7114,14
43.8173,-80.7239,14
43.8083,-80.724,14
43.7993,-80.7242,14
43.7902,-80.7243,14
43.7904,-80.7369,14
43.7813,-80.737,14
43.7723,-80.7372,14
43.7724,-80.7497,14
43.7634,-80.7498,14
43.7635,-80.7623,14
43.7545,-80.7625,14
43.7546,-80.775,14
43.7456,-80.7751,14
43.7365,-80.7753,14
43.7366,-80.7878,14
43.7368,-80.8003,14
43.7369,-80.8128,14
43.7278,-80.8129,14
43.7279,-80.8254,14
43.728,-80.8379,14
43.719,-80.8381,14
43.7191,-80.8505,14
43.7101,-80.8507,14
43.7011,-80.8508,14
43.692,-80.851,14
43.683,-80.8511,14
43.674,-80.8512,14
43.6739,-80.8388,14
43.6649,-80.8389,14
43.6558,-80.8391,14
43.6468,-80.8392,14
43.6469,-80.8517,14
43.6379,-80.8518,14
43.638,-80.8643,14
43.6289,-80.8644,14
43.629,-80.8769,14
43.62,-80.877,14
43.611,-80.8772,14
43.602,-80.8773,14
43.5929,-80.8774,14
43.5839,-80.8776,14
43.5749,-80.8777,14
43.5659,-80.8779,14
43.566,-80.8903,14
43.5569,-80.8905,14
43.557,-80.9029,14
43.548,-80.903,14
43.5481,-80.9155,14
43.5482,-80.928,14
43.5483,-80.9404,14
43.5484,-80.9529,14
43.5485,-80.9653,14
43.5486,-80.9778,14
43.5576,-80.9777,14
43.5577,-80.9901,14
43.5578,-81.0026,14
43.5668,-81.0025,14
43.5669,-81.0149,14
43.5669,-81.0274,14
43.576,-81.0273,14
43.5761,-81.0397,14
43.5851,-81.0396,14
43.5852,-81.0521,14
43.5852,-81.0645,14
43.5943,-81.0644,14
43.6033,-81.0643,14
43.6123,-81.0642,14
43.6214,-81.0641,14
43.6214,-81.0766,14
43.6215,-81.089,14
43.6216,-81.1015,14
43.6217,-81.114,14
43.6307,-81.1139,14
43.6308,-81.1264,14
43.6308,-81.1388,14
43.6309,-81.1513,14
43.631,-81.1638,14
43.6219,-81.1639,14
43.6129,-81.164,14
43.613,-81.1764,14
43.604,-81.1765,14
43.5949,-81.1766,14
43.5859,-81.1767,14
43.5769,-81.1768,14
43.5678,-81.1769,14
43.5588,-81.177,14
43.5589,-81.1894,14
43.5589,-81.2019,14
43.559,-81.2144,14
43.55,-81.2144,14
43.55,-81.2269,14
43.5501,-81.2394,14
43.5502,-81.2518,14
43.5411,-81.2519,14
43.5412,-81.2644,14
43.5322,-81.2644,14
43.5322,-81.2769,14
43.5323,-81.2893,14
43.5323,-81.3018,14
43.7681,-81.6874,15
43.7771,-81.6874,15
43.7861,-81.6874,15
43.7951,-81.6874,15
43.7952,-81.6999,15
43.8042,-81.6999,15
43.8132,-81.6999,15
43.8222,-81.6999,15
43.8313,-81.6998,15
43.8313,-81.6873,15
43.8403,-81.6873,15
43.8493,-81.6873,15
43.8583,-81.6873,15
43.8674,-81.6873,15
43.8674,-81.6998,15
43.8764,-81.6998,15
43.8764,-81.6873,15
43.8854,-81.6872,15
43.8945,-81.6872,15
43.9035,-81.6872,15
43.9125,-81.6872,15
43.9215,-81.6872,15
43.9306,-81.6872,15
43.9306,-81.6997,15
43.9396,-81.6997,15
43.9486,-81.6997,15
43.9577,-81.6997,15
43.9667,-81.6996,15
43.9757,-81.6996,15
43.9848,-81.6996,15
43.9938,-81.6996,15
44.0028,-81.6996,15
44.0118,-81.6996,15
44.0209,-81.6996,15
44.0299,-81.6995,15
44.0389,-81.6995,15
44.048,-81.6995,15
44.048,-81.7121,15
44.057,-81.7121,15
44.066,-81.7121,15
44.066,-81.7246,15
44.0751,-81.7246,15
44.0841,-81.7246,15
44.0841,-81.712,15
44.0931,-81.712,15
44.1021,-81.712,15
44.1021,-81.6994,15
44.1111,-81.6994,15
44.1111,-81.6868,15
44.1202,-81.6868,15
44.1202,-81.6743,15
44.1292,-81.6742,15
44.1292,-81.6617,15
44.1382,-81.6616,15
44.1472,-81.6616,15
44.1472,-81.649,15
44.1472,-81.6365,15
44.1562,-81.6364,15
44.1562,-81.6238,15
44.1652,-81.6238,15
44.1652,-81.6112,15
44.1742,-81.6112,15
44.1833,-81.6112,15
44.1923,-81.6112,15
44.1923,-81.5986,15
44.2013,-81.5985,15
44.2103,-81.5985,15
44.2103,-81.5859,15
44.2193,-81.5859,15
44.2284,-81.5858,15
44.2374,-81.5858,15
44.2464,-81.5858,15
44.2464,-81.5732,15
44.2554,-81.5731,15
44.2645,-81.5731,15
44.2735,-81.5731,15
44.2825,-81.573,15
44.2915,-81.573,15
44.2915,-81.5604,15
44.3006,-81.5604,15
44.3006,-81.573,15
44.3096,-81.5729,15
44.3186,-81.5729,15
44.3277,-81.5729,15
44.3367,-81.5728,15
44.3367,-81.5602,15
44.3366,-81.5476,15
44.3457,-81.5476,15
44.3456,-81.5349,15
44.3456,-81.5223,15
44.3546,-81.5223,15
44.3637,-81.5222,15
44.3727,-81.5222,15
44.3727,-81.5096,15
44.3817,-81.5095,15
44.3817,-81.4969,15
44.3907,-81.4968,15
44.3907,-81.4842,15
44.3997,-81.4842,15
44.4087,-81.4841,15
44.4087,-81.4715,15
44.4177,-81.4714,15
44.4177,-81.4588,15
44.4267,-81.4587,15
44.4267,-81.4461,15
44.4266,-81.4334,15
44.4266,-81.4208,15
44.4265,-81.4082,15
44.4265,-81.3955,15
44.4175,-81.3956,15
44.4084,-81.3956,15
44.3994,-81.3957,15
44.3904,-81.3958,15
44.3814,-81.3958,15
44.3723,-81.3959,15
44.3633,-81.3959,15
44.3633,-81.4086,15
44.3543,-81.4086,15
44.3453,-81.4087,15
44.3363,-81.4087,15
44.3272,-81.4088,15
44.3182,-81.4089,15
44.3182,-81.3962,15
44.3091,-81.3963,15
44.3001,-81.3964,15
44.2911,-81.3964,15
44.282,-81.3965,15
44.273,-81.3965,15
44.2731,-81.4092,15
44.264,-81.4092,15
44.255,-81.4093,15
44.246,-81.4093,15
44.237,-81.4094,15
44.2369,-81.3968,15
44.2279,-81.3969,15
44.2189,-81.3969,15
44.2098,-81.397,15
44.2008,-81.397,15
44.1918,-81.3971,15
44.1827,-81.3972,15
44.1737,-81.3972,15
44.1647,-81.3973,15
44.1646,-81.3847,15
44.1556,-81.3847,15
44.1466,-81.3848,15
44.1376,-81.3849,15
44.1285,-81.3849,15
44.1195,-81.385,15
44.1195,-81.3976,15
44.1105,-81.3976,15
44.1015,-81.3977,15
44.0925,-81.3978,15
44.0925,-81.4103,15
44.0835,-81.4104,15
44.0744,-81.4104,15
44.0744,-81.3979,15
44.0654,-81.3979,15
44.0563,-81.398,15
44.0563,-81.3854,15
44.0563,-81.3729,15
44.0472,-81.3729,15
44.0472,-81.3604,15
44.0382,-81.3604,15
44.0291,-81.3605,15
44.0201,-81.3606,15
44.0111,-81.3606,15
44.002,-81.3607,15
43.993,-81.3608,15
43.984,-81.3608,15
43.975,-81.3609,15
43.9659,-81.361,15
43.9569,-81.361,15
43.9479,-81.3611,15
43.9478,-81.3485,15
43.9388,-81.3486,15
43.9387,-81.3361,15
43.9387,-81.3235,15
43.9297,-81.3236,15
43.9206,-81.3237,15
43.9207,-81.3362,15
43.9117,-81.3363,15
43.9117,-81.3488,15
43.9118,-81.3613,15
43.9118,-81.3739,15
43.9028,-81.3739,15
43.9028,-81.3865,15
43.8938,-81.3865,15
43.8938,-81.3991,15
43.8939,-81.4116,15
43.8849,-81.4116,15
43.8849,-81.4242,15
43.8849,-81.4367,15
43.8759,-81.4368,15
43.8759,-81.4493,15
43.876,-81.4618,15
43.867,-81.4619,15
43.867,-81.4744,15
43.867,-81.4869,15
43.858,-81.4869,15
43.858,-81.4995,15
43.849,-81.4995,15
43.849,-81.512,15
43.84,-81.5121,15
43.831,-81.5121,15
43.831,-81.5246,15
43.831,-81.5371,15
43.822,-81.5372,15
43.822,-81.5497,15
43.8221,-81.5622,15
43.8221,-81.5747,15
43.813,-81.5748,15
43.8131,-81.5873,15
43.804,-81.5873,15
43.795,-81.5873,15
43.786,-81.5874,15
43.786,-81.5999,15
43.777,-81.5999,15
43.777,-81.5874,15
43.7679,-81.5874,15
43.768,-81.5999,15
43.768,-81.6124,15
43.768,-81.6249,15
43.768,-81.6374,15
43.777,-81.6374,15
43.7771,-81.6499,15
43.7771,-81.6624,15
43.768,-81.6624,15
43.768,-81.6749,15
43.7681,-81.6874,15
43.9206,-81.3237,16
43.9297,-81.3236,16
43.9387,-81.3235,16
43.9387,-81.3361,16
43.9388,-81.3486,16
43.9478,-81.3485,16
43.9479,-81.3611,16
43.9569,-81.361,16
43.9659,-81.361,16
43.975,-81.3609,16
43.984,-81.3608,16
43.993,-81.3608,16
44.002,-81.3607,16
44.0111,-81.3606,16
44.0201,-81.3606,16
44.0291,-81.3605,16
44.0382,-81.3604,16
44.0472,-81.3604,16
